2638,Entertainment: Video Games,medium,Warum wurden nur 300.000 Exemplare der Uniracer produziert?,"DMA Designs wurde von Pixar verklagt, so dass keine weiteren Kopien mehr hergestellt werden konnten.",Es gab eine Meinungsverschiedenheit zwischen DMA Designs und Nintendo,"Es verkaufte sich nicht gut, weil die Kritiken schlecht waren",Es sind keine öffentlichen Informationen verfügbar,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2639,Celebrities,hard,Billy Herrington kommt aus welchem US-Bundesstaat?,New York,Arizona,Kalifornien,Georgia,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2640,History,medium,Auf welchen der folgenden Präsidenten der Vereinigten Staaten wurde ein Attentat verübt?,William McKinley,Lyndon Johnson,Chester Arthur,Franklin Roosevelt,2022-09-03 11:48:09.0,2022-09-03 11:48:09.0
2641,Entertainment: Video Games,easy,"Was ist der schwerstmögliche Schwierigkeitsgrad in ""Deus Ex: Mankind Divided""?",Ich habe nie darum gebeten,Alptraum,Extrem,Guru,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2642,Sports,easy,Die Los Angeles Dodgers stammen ursprünglich aus welcher Stadt in den USA?,Brooklyn,Las Vegas,Boston,Seattle,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2643,Entertainment: Television,medium,"Wofür verkauft Bart seine Seele in der Simpsons-Folge ""Bart verkauft seine Seele""?",$5,Eine Kopie von Bonestorm 2,$100,Ein riesiger Fresssack,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2644,Entertainment: Video Games,hard,"""Strangereal"" ist eine fiktive erdähnliche Welt für welche Spieleserie?",Ace Combat,Jet Set Radio,Deus Ex,Karminroter Himmel,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2645,Entertainment: Music,medium,"""The Genius"" ist der ursprüngliche und zweite Name von welchem Wu-Tang Clan-Mitglied?",GZA,Ghostface Killah,Ol' Dirty Bastard,Raekwon der Koch,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2646,Politics,medium,In welchem Jahr fand der Watergate-Skandal statt?,1972,1973,1974,1971,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2647,Entertainment: Video Games,hard,Welche Antriebsform wurde in Kingdom Hearts II Final Mix hinzugefügt?,Limit Form,Tapferkeitsform,Weisheit Form,Anti Form,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2648,Science & Nature,hard,"Wie nennt man die akustische Illusion eines Tons, der scheinbar unendlich ansteigt?",Shepard-Ton,Glissandro Illusion,Fransen-Effekt,McGurck-Effekt,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2649,Science & Nature,medium,Wann wurde das erste Säugetier erfolgreich geklont?,1996,2009,1999,1985,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2650,Entertainment: Comics,hard,"Wie lautet der Geburtsname von Wolverine, besser bekannt unter seinem Spitznamen Logan?",James Howlett,Logan Wolf,Thomas Wilde,John Savage,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2651,Entertainment: Video Games,easy,"Wie hieß das gecancelte Projekt von Blizzard Entertainment, aus dem später Overwatch werden sollte?",Titan,Omnic,Omega,Geist,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2652,Entertainment: Comics,hard,Wie lautet der Geburtsname von Abe Sapien im Hellboy-Universum?,Langdon Everett Caul,Lord Baltimore,Sir Edward Grey,Landis Pope,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2653,Entertainment: Film,hard,"Wie viele Waffen kaufte Travis in dem Film ""Taxi Driver"" von 1976 von dem Verkäufer?",4,2,6,1,2022-09-03 11:48:10.0,2022-09-03 11:48:10.0
2654,Entertainment: Television,easy,"In der Fernsehserie ""Cheers"" war Sam Malone ein ehemaliger Relief Pitcher für welches Baseballteam?",Boston Red Sox,New York Mets,Baltimore Orioles,Milwaukee Brewers,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2655,Entertainment: Cartoon & Animations,medium,"Welche ""Toy Story""-Figur wurde von Don Rickles gesprochen?",Mr. Potato Head,Slinky Dog,Hamm,Rex,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2656,Science: Mathematics,medium,"Wie lauten die ersten 6 Ziffern der Zahl ""Pi""?",3.14159,3.14169,3.12423,3.25812,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2657,Entertainment: Video Games,hard,Wie lautet der wissenschaftliche Name von Yoshi in der Super Mario Bros.,T. Yoshisaur Munchakoopas,Yoshi,T. Yoshisotop Munchakoopas,Yossy,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2658,Entertainment: Film,medium,"Welcher Schauspieler spielte die Hauptfigur in dem Film ""Edward Scissorhands"" von 1990?",Johnny Depp,Clint Eastwood,Leonardo DiCaprio,Ben Stiller,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2659,Entertainment: Cartoon & Animations,easy,"Wie ist die Beziehung zwischen Rick und Morty in der Serie ""Rick and Morty""?",Großvater und Enkel,Vater und Sohn,Beste Freunde,Partner bei der Verbrechensbekämpfung,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2660,General Knowledge,medium,Wer ist Mitbegründer des Musikstreamingdienstes Spotify?,Daniel Ek,Sean Parker,Felix Müller,Michael Breidenbrücker,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2661,Geography,medium,Der Hauptsitz der Weltgesundheitsorganisation befindet sich in welchem europäischen Land?,Schweiz,Vereinigtes Königreich,Frankreich,Belgien,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2662,Geography,medium,Welches dieser Länder liegt NICHT in Afrika?,Surinam,Burkina Faso,Mosambik,Algerien,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2663,Vehicles,medium,"Enzo Ferrari war ursprünglich Autorennfahrer für welchen Hersteller, bevor er seine eigene Autofirma gründete?",Alfa Romeo,Auto Union,Mercedes Benz,Bentley,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2664,Entertainment: Video Games,easy,"Welche dieser Waffen in der ""Worms""-Videospielreihe wird durch Wind beeinflusst?",Bazooka,Granate,Luftangriff,Mörtel,2022-09-03 11:48:11.0,2022-09-03 11:48:11.0
2665,Geography,hard,Wie viele Länder grenzen an Kirgisistan?,4,3,1,6,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2666,Entertainment: Comics,medium,Wie heißt die Hauptfigur in dem Webcomic Gunnerkrigg Court von Tom Siddell?,Antimon,Bismut,Quecksilber,Kobalt,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2667,Entertainment: Video Games,medium,In welchem Mario-Spiel feierte der Mega-Pilz sein Debüt?,Mario Party 4,New Super Mario Bros.,Mario Kart Wii,Super Mario 3D World,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2668,Entertainment: Video Games,easy,Was ist die Lieblingsklasse von Gabe Newell in Team Fortress 2?,Spionage,Schwer,Sanitäter,Pyro,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2669,Entertainment: Video Games,hard,Wer hat in den Überlieferungen von World of Warcraft die Gründung der Paladine organisiert?,Alonsus Faol,Uther der Lichtbringer,Alexandros Mograine,"Sargeras, der Dämonenfürst",2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2670,Geography,medium,Welches kleine Fürstentum liegt zwischen Spanien und Frankreich?,Andorra,Liechtenstein,Monaco,San Marino,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2671,Entertainment: Music,medium,"Aus welchem Land stammt die Power-Metal-Band ""Sabaton""?",Schweden,Deutschland,Vereinigte Staaten,Finnland,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2672,Mythology,hard,Nidhogg ist eine mythische Kreatur aus welcher Mythologie?,Nordisch,Ägyptisch,Griechisch,Hindu,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2673,Entertainment: Video Games,medium,"Welchen Namen hat die kleine Kopfkrabbe in ""Half Life 2""?",Lamarr,Jumperr,Drett,Jerry,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2674,Entertainment: Video Games,easy,Wie viele unterschiedlich geformte Tetris-Steine gibt es?,7,5,6,8,2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2675,Celebrities,medium,Wo wurde Kanye West geboren?,"Atlanta, Georgia","Chicago, Illinois","Los Angeles, Kalifornien","Detroit, Michigan",2022-09-03 11:48:12.0,2022-09-03 11:48:12.0
2676,Science & Nature,medium,Ein Positron ist ein Antiteilchen von was?,Elektronen,Neutron,Proton,Photon,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2677,Entertainment: Board Games,medium,Im Schach hat die Dame die kombinierte Bewegung von welchen beiden Figuren?,Läufer und Turm,Turm und König,Springer und Läufer,König und Ritter,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2678,Entertainment: Books,medium,"Das Buch ""Der kleine Prinz"" wurde geschrieben von...",Antoine de Saint-Exupéry,Miguel de Cervantes Saavedra,Jane Austen,F. Scott Fitzgerald,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2679,Entertainment: Music,medium,"Das Lied ""Caramelldansen"" wird oft fälschlicherweise für ein japanisches Lied gehalten. In welcher Sprache wird das Lied eigentlich gesungen?",Schwedisch,Ungarisch,Finnisch,Chinesisch,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2680,Entertainment: Video Games,easy,"Wie heißt die vierarmige Chaoshexe aus dem Videospiel ""Battleborn"" von 2016?",Orendi,Orendoo,Oranda,Randy,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2681,Entertainment: Books,medium,Welche dieser Buchreihen ist von James Patterson?,Maximum Ride,Harry Potter,Die Legende von Xanth,Die Bartemaeus-Trilogie,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2682,Entertainment: Cartoon & Animations,easy,"Was ist das Lieblingsessen von Everest in der Nickelodeon/Nick Jr. Serie ""PAW Patrol""?",Leber,Huhn,Steak,Karibu,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2683,General Knowledge,medium,Wer hat den Pastafarianismus erfunden?,Bobby Henderson,Eric Tignor,Bill Nye,Zach Soldi,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2684,Science & Nature,hard,Was ist die Einheit der elektrischen Induktivität?,Henry,Weber,Coulomb,Mho,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2685,History,medium,In welchem Jahr ist die Berliner Mauer gefallen?,1989,1987,1991,1993,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2686,Entertainment: Television,medium,Wie heißen die Hauptantagonisten in Battlestar Galactica?,Die Zylonen,Das Kollektiv,Die Föderation,Die Rebellen,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2687,Entertainment: Video Games,medium,Welche Farbe hat der Moralkern in Portal?,Lila,Rot,Gelb,Blau,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2688,General Knowledge,easy,Welches Unternehmen hat den Vocaloid Hatsune Miku entwickelt?,Crypton Future Media,Sega,Sony,Yamaha Corporation,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2689,Entertainment: Video Games,medium,"In dem Spiel Tom Clancy's Rainbow 6 Siege, von welcher Organisation ist Walküre?",Navy Seals,S.A.S.,G.I.G.N,F.B.I.,2022-09-03 11:48:13.0,2022-09-03 11:48:13.0
2690,Science & Nature,medium,Der Innenmeniskus ist ein Teil welches Gelenks im menschlichen Körper?,Knie,Ellenbogen,Knöchel,Schulter,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2691,Entertainment: Video Games,medium,Wem wird das weltweit erste Easter Egg in einem Videospiel zugeschrieben?,Warren Robinett,Julius Smith,Will Crowther,Don Woods,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2692,Geography,hard,Zu welchem Land gehören die Maluku-Inseln (informell als Gewürzinseln bekannt)?,Indonesien,Chile,neuseeland,Fidschi,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2693,Entertainment: Video Games,hard,"Welche der folgenden Pikmin-Farben hat in den ""Pikmin""-Spielen kein eigenes ""Zwiebelnest""?",Lila,Geflügelt,Blau,Rock,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2694,History,medium,"Welcher US-Präsident war im Amt, als der Golfkrieg begann?",George H. W. Bush,Richard Nixon,George W. Bush,Ronald Regan,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2695,Entertainment: Japanese Anime & Manga,medium,Welche Haarfarbe hat die Hauptfigur der Yu-Gi-Oh! Original-Anime-Serie?,"Rot, schwarz und gelb","Rot, gelb und grün","Rot, schwarz und grün","Rot, lila und blau",2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2696,Science: Mathematics,hard,Welcher der folgenden Mathematiker hat wichtige Beiträge zur Spieltheorie geleistet?,John Von Neumann,Carl Friedrich Gauß,Leonhard Euler,Stefan Banach,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2697,General Knowledge,hard,El Teniente in Chile ist die größte Untertagemine der Welt für welches Metall?,Kupfer,Eisen,Nickel,Silber,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2698,Entertainment: Video Games,medium,"Wofür steht das ""64"" in der Nintendo-64-Konsole?",Die Bits in der CPU-Architektur,Die Anzahl der Megabytes des Arbeitsspeichers,Kapazität der ROM-Kassetten in Megabyte,Taktgeschwindigkeit der CPU in Hertz,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2699,History,medium,Der Dreißigjährige Krieg endete mit welchem Vertrag?,Westfälischer Friede,Vertrag von Versailles,Vertrag von Paris,Frieden von Prag,2022-09-03 11:48:14.0,2022-09-03 11:48:14.0
2700,Science: Computers,hard,Welcher dieser mechanischen Cherry MX-Tastaturschalter ist sowohl taktil als auch klickend?,Cherry MX Blau,Cherry MX Schwarz,Cherry MX Rot,Cherry MX Braun,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2701,Politics,medium,Welches Land wurde zwischen 1973 und 1990 von Diktator Augusto Pinochet regiert?,Chile,Äthiopien,Indonesien,Nicaragua,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2702,Science: Mathematics,hard,Was ist der ungefähre Wert der mathematischen Konstante e?,2.72,3.14,1.62,1.41,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2703,Entertainment: Video Games,medium,Welcher der folgenden Personen hat die Katamari Damacy-Serie entwickelt und Regie geführt?,Keita Takahashi,Hideki Kamiya,Shu Takumi,Shinji Mikami,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2704,Entertainment: Japanese Anime & Manga,hard,Welches Buch sieht man Seto Kaiba in der ersten Folge von Yu-Gi-Oh: Duel Monsters in der Domino High School lesen?,Also sprach Zarathustra,Jenseits von Gut und Böse,Die Republik,Meditationen,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2705,Entertainment: Film,medium,In welchem Film von 1958 spielten Kirk Douglas und Tony Curtis die Halbbrüder Einar und Eric?,Die Wikinger,Die Langschiffe,Prinz Valiant,Spartacus,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2706,Geography,easy,Welches Land ist flächenmäßig das zweitgrößte der Welt?,Kanada,Russland,China,Vereinigte Staaten von Amerika,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2707,Mythology,medium,Diese Figur aus der griechischen Mythologie ist der Gott/die Göttin der Kampfstrategie (unter anderem).,Athena,Ares,Artemis,Apollo,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2708,Entertainment: Video Games,medium,Welche davon ist KEINE terroristische Fraktion in Counter-Strike (2000)?,Miliz im Mittleren Westen,Phoenix Verbindung,Elite Crew,Guerillakrieg,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2709,Entertainment: Film,easy,"In welchem Film gibt es das Zitat ""Sag Hallo zu meinem kleinen Freund!""?",Scarface,Reservoir Dogs,Wärme,Goodfellas,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2710,Entertainment: Video Games,easy,"Aus welchem Franchise stammt die Kreatur ""Slowpoke""?",Pokemon,Dragon Ball,Sonic The Hedgehog,Yugioh,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2711,Entertainment: Video Games,easy,Wie heißt das Hauptschiff von Commander Shepard in der Mass Effect-Franchise?,Normandie,Osiris,Unendlichkeit,Endeavour,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2712,Entertainment: Cartoon & Animations,easy,Welche der folgenden Figuren ist KEINE Disney-Zeichentrickfigur?,Daffy Duck,Donald Duck,Daisy Duck,Scrooge McDuck,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2713,Mythology,medium,Der griechische Name von Neptun war...,Poseidon,Ares,Zeus,Apollo,2022-09-03 11:48:15.0,2022-09-03 11:48:15.0
2714,General Knowledge,easy,Wie lautet der Name des jüdischen Neujahrsfestes?,Rosch Haschana,Elul,Neujahr,Succoss,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2715,Vehicles,medium,"In welchem Land wird der Supersportwagen Hussarya des Autoherstellers ""Arrinera"" gebaut?",Polen,China,Schweden,Italien,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2716,Entertainment: Music,medium,"Welches ist NICHT der Name eines Albums, das der amerikanische Rapper Viper veröffentlicht hat?",Das Leben von Pablo,"Töte dich selbst, mein Mann",Ihr Feiglinge raucht nicht mal Crack,Yo Wife Handcuffin' Me,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2717,Geography,easy,In welcher der folgenden Sprachen wird NICHT das lateinische Alphabet verwendet?,Georgisch,Türkisch,Swahili,Vietnamesisch,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2718,Entertainment: Video Games,medium,"In welcher Reihenfolge musst du einige Deku Scrubs treffen, um die erste Boss-Tür in ""Ocarina of Time"" zu öffnen?","2, 3, 1","1, 2, 3","1, 3, 2","2, 1, 3",2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2719,Science & Nature,medium,"Woher stammt die Hunderasse ""Chihuahua""?",Mexiko,Frankreich,Spanien,Russland,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2720,Science & Nature,hard,Was ist keine Art von Neuron?,Wahrnehmungsneuron,Sinnesneuron,Motorisches Neuron,Interneuron,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2721,Entertainment: Video Games,easy,In welchem Mario-Ableger hat Waluigi sein Debüt gegeben?,Mario Tennis,Mario Party 3,Mario Kart: Double Dash!!,Mario Golf: Toadstool Tour,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2722,Entertainment: Film,medium,"Wer spielte Willy Wonka in dem Film ""Willy Wonka und die Schokoladenfabrik"" von 1971?",Gene Wilder,Shia LeBouf,Peter Ostrum,Johnny Depp,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2723,Entertainment: Film,medium,"Wie lautete ein anderer vorgeschlagener Name für den Film ""Zurück in die Zukunft"" von 1985?",Raumfahrer vom Pluto,Hill Valley Zeitreisende,Die Zeitreisenden,Der Glückspilz,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2724,General Knowledge,medium,Welches Zeichen galt einst als der 27. Buchstabe des Alphabets?,Ampersand,Interrobang,Tilde,Pilzkrähe,2022-09-03 11:48:16.0,2022-09-03 11:48:16.0
2725,Geography,hard,Welches Land gehörte früher NICHT zu Jugoslawien?,Albanien,Kroatien,Serbien,Mazedonien,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2726,History,hard,Die Hagia Sophia wurde von welchem Kaiser des Byzantinischen Reiches in Auftrag gegeben?,Justinian I.,Konstantin IV.,Arcadius,Theodosius der Große,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2727,General Knowledge,medium,In welchem Jahr wurde Apple Inc. gegründet?,1976,1978,1980,1974,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2728,Entertainment: Music,hard,Welches Album wurde 2013 von Kanye West veröffentlicht?,Yeezus,Meine schöne dunkle verdrehte Fantasie,Das Leben von Pablo,Bewache den Thron,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2729,Entertainment: Video Games,medium,Welcher CS:GO-Koffer enthält das Butterfly-Messer?,Breakout-Koffer,Schattenfall,Vanguard-Koffer,Esports 2014 Fall,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2730,Entertainment: Cartoon & Animations,medium,"Wer hat ""RWBY"" erschaffen?",Monty Oum,Miles Luna,Kerry Shawcross,Shane Newville,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2731,History,easy,"Wer war unter den Opfern des Flugzeugabsturzes von Smolensk, Russland 2010?",Der polnische Präsident,Papst Johannes Paul II.,Bang-Ding Ow,Albert Putin,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2732,Entertainment: Video Games,easy,"Mit welchem Haushaltsgegenstand reisen die Figuren in ""Steins; Gate"" durch die Zeit?",Mikrowelle,Computer,Kühlschrank,Television,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2733,Entertainment: Television,medium,Wie lautete der ursprüngliche Name von Nickelodeon?,Pinwheel,MTVKids,KidsTV,Platsch!,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2734,Entertainment: Japanese Anime & Manga,medium,"Unter welchem Spitznamen ist Ikki Kurogane zu Beginn von ""Ritterlichkeit eines gescheiterten Ritters"" bekannt?",Das Schlimmste,Eine andere,Blazer,Prinzessin,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2735,Entertainment: Japanese Anime & Manga,medium,"In welchem Jahr wurde ""Bishoujo Senshi Sailor Moon"" in Japan ausgestrahlt?",1992,1989,1990,1994,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2736,Entertainment: Music,medium,Wer war der Leadsänger und Frontmann der Rockband R.E.M?,Michael Stipe,Chris Martin,Thom Yorke,George Michael,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
2737,Entertainment: Film,hard,"Von welchem Planeten stammt Obi-Wan Kenobi laut ""Star Wars""-Überlieferung?",Stewjon,Alderaan,Tatooine,Naboo,2022-09-03 11:48:17.0,2022-09-03 11:48:17.0
